variant,seed,popped_count,terminated,steps,simulation_time,target_switch_count,mean_target_dwell_time,last_target_index,runtime_sec,error
low_gain,14,0,True,1700,17.0,5,2.246666666666667,60,73.26411433110479,
low_gain,15,0,True,1501,15.01,3,2.8725,33,73.22891304607037,
low_gain,16,0,True,2486,24.86,6,3.048571428571429,38,88.87738059402909,
low_gain,17,0,True,1148,11.48,1,3.9800000000000004,84,71.88622346695047,
low_gain,18,1,True,1030,10.3,3,1.6950000000000003,18,65.99066542903893,
low_gain,19,0,True,1141,11.41,1,3.9450000000000003,70,58.55329010402784,
low_gain,20,0,True,1553,15.530000000000001,3,3.0025,73,75.51895064709242,
low_gain,21,0,True,1116,11.16,1,3.8200000000000003,20,61.96198132401332,
low_gain,22,0,True,1433,14.33,4,2.162,95,72.41935509396717,
low_gain,23,0,True,1067,10.67,3,1.7875,85,64.09522663406096,
low_gain,24,0,True,1383,13.83,3,2.5775,64,68.27136319095735,
low_gain,25,0,True,2258,22.580000000000002,5,3.176666666666667,10,80.00767086795531,
low_gain,26,0,True,1633,16.330000000000002,1,6.405,20,79.9493536320515,
low_gain,27,0,True,1278,12.780000000000001,2,3.0866666666666664,50,67.02160924300551,
low_gain,28,0,True,1594,15.94,3,3.105,3,73.56762922694907,
low_gain,29,0,True,1563,15.63,3,3.0275000000000003,48,77.03991000703536,
low_gain,30,0,True,1603,16.03,2,4.17,43,67.42563959700055,
low_gain,31,0,True,1320,13.200000000000001,4,1.936,29,64.08351299993228,
low_gain,32,0,True,1532,15.32,1,5.9,64,78.65618033497594,
low_gain,33,0,True,1667,16.67,2,4.383333333333334,58,77.56865122704767,
low_gain,34,0,True,1779,17.79,5,2.3783333333333334,44,69.86049120896496,
low_gain,35,0,True,1026,10.26,2,2.2466666666666666,67,62.68311291502323,
low_gain,36,0,True,1082,10.82,5,1.2166666666666666,73,62.88716774096247,
low_gain,37,0,True,1932,19.32,2,5.266666666666667,93,77.64794040098786,
low_gain,38,0,True,1387,13.870000000000001,2,3.4499999999999997,22,68.06332173303235,
low_gain,39,0,True,1544,15.44,4,2.384,39,70.06742785708047,
low_gain,40,0,True,1622,16.22,1,6.3500000000000005,66,76.89935571106616,
low_gain,41,0,True,1623,16.23,4,2.542,82,72.98824190103915,
low_gain,42,0,True,1666,16.66,2,4.379999999999999,18,62.099007026990876,
low_gain,43,0,True,2008,20.080000000000002,6,2.365714285714286,62,74.20207354100421,
low_gain,44,0,True,1364,13.64,6,1.445714285714286,5,67.92250181396957,
low_gain,45,0,True,1376,13.76,8,1.1377777777777778,94,74.5773822789779,
low_gain,46,0,True,1184,11.84,5,1.3866666666666667,39,66.51870832801796,
low_gain,47,0,True,1177,11.77,3,2.0625,33,67.81873409706168,
low_gain,48,0,True,1554,15.540000000000001,3,3.0050000000000003,64,70.95597168197855,
low_gain,49,0,True,1519,15.19,2,3.89,52,68.52484974008985,
low_gain,50,0,True,1010,10.1,3,1.645,31,65.28301143902354,
low_gain,51,0,True,2427,24.27,7,2.59375,26,93.21788737305906,
low_gain,52,0,True,1531,15.31,4,2.358,54,69.20241172693204,
low_gain,53,0,True,1506,15.06,4,2.3080000000000003,38,74.19024966203142,
low_gain,54,0,True,2235,22.35,6,2.69,53,86.28297547099646,
low_gain,55,1,True,1437,14.370000000000001,3,2.7125,26,71.00798654102255,
low_gain,56,0,True,1414,14.14,4,2.124,83,69.85537829203531,
low_gain,57,0,True,1002,10.02,3,1.625,29,62.05494674795773,
low_gain,58,0,True,1636,16.36,2,4.28,70,73.0307145670522,
low_gain,59,0,True,1825,18.25,3,3.6825000000000006,32,71.5139913939638,
low_gain,60,0,True,1121,11.21,3,1.9225000000000003,45,60.674121567979455,
low_gain,61,0,True,1669,16.69,6,1.8814285714285715,44,78.35806818003766,
low_gain,62,0,True,1124,11.24,4,1.544,3,62.565063419984654,
low_gain,63,0,True,1659,16.59,7,1.6337500000000003,13,73.64300934306812,
low_gain,64,0,True,1734,17.34,3,3.4550000000000005,51,70.58423171006143,
low_gain,65,0,True,1286,12.86,1,4.67,31,65.6367888279492,
low_gain,66,0,True,2044,20.44,4,3.3840000000000003,97,76.31794258696027,
low_gain,67,0,True,1266,12.66,4,1.828,6,63.80295870907139,
low_gain,68,0,True,1141,11.41,4,1.578,91,67.50277508702129,
low_gain,69,0,True,1625,16.25,1,6.365000000000001,21,76.99765224196017,
low_gain,70,0,True,1070,10.700000000000001,7,0.8975,49,57.68522457301151,
low_gain,71,0,True,1333,13.33,2,3.27,85,69.1137997029582,
low_gain,72,0,True,1584,15.84,4,2.464,97,72.440670949989,
low_gain,73,0,True,1222,12.22,3,2.1750000000000003,69,74.25017001503147,
low_gain,74,0,True,1248,12.48,3,2.24,74,68.71673611493316,
low_gain,75,0,True,1165,11.65,1,4.065,82,71.17562083189841,
low_gain,76,0,True,1236,12.36,2,2.9466666666666668,44,63.84294800495263,
low_gain,77,0,True,1061,10.61,3,1.7725,24,59.73004018794745,
low_gain,78,0,True,1773,17.73,7,1.7762499999999999,0,75.14680726197548,
low_gain,79,0,True,1120,11.200000000000001,2,2.56,2,61.64729030698072,
low_gain,80,0,True,1545,15.450000000000001,5,1.9883333333333333,2,79.19772308308166,
low_gain,81,0,True,1546,15.46,2,3.9800000000000004,70,71.36496420099866,
low_gain,82,0,True,1665,16.65,3,3.2825,61,78.35531735303812,
low_gain,83,0,True,1627,16.27,4,2.5500000000000003,69,71.1691289980663,
low_gain,84,0,True,1231,12.31,2,2.93,18,63.30407568998635,
low_gain,85,0,True,1670,16.7,2,4.3933333333333335,14,77.37708254600875,
low_gain,86,0,True,1076,10.76,2,2.4133333333333336,97,63.205212921020575,
low_gain,87,0,True,1040,10.4,2,2.2933333333333334,5,60.116216465015896,
low_gain,88,0,True,1339,13.39,4,1.9740000000000002,60,65.8025830440456,
low_gain,89,0,True,1363,13.63,3,2.5275000000000003,8,69.41543021495454,
low_gain,90,0,True,1183,11.83,3,2.0775,65,68.54077797103673,
low_gain,91,0,True,1560,15.6,2,4.026666666666666,70,69.61791487492155,
low_gain,92,0,True,1177,11.77,3,2.0625,55,69.53690566902515,
low_gain,93,0,True,1157,11.57,2,2.6833333333333336,63,62.570782336057164,
low_gain,94,0,True,965,9.65,1,3.0650000000000004,57,66.14143124595284,
low_gain,95,0,True,1480,14.8,6,1.6114285714285717,43,73.31971025303937,
low_gain,96,0,True,1020,10.200000000000001,1,3.34,53,62.09184105799068,
low_gain,97,0,True,1414,14.14,3,2.6550000000000002,59,67.04471498494968,
low_gain,98,0,True,1059,10.59,4,1.4140000000000001,65,58.271716916933656,
low_gain,99,0,True,1442,14.42,2,3.6333333333333333,65,72.68702013895381,
pn3,0,0,True,1444,14.44,3,2.73,5,68.5420962680364,
pn3,1,0,True,2483,24.830000000000002,9,2.1310000000000002,27,87.12222833896521,
pn3,2,0,True,1190,11.9,2,2.7933333333333334,48,67.04234166699462,
pn3,3,0,True,1074,10.74,3,1.8050000000000002,16,62.5362670350587,
pn3,4,0,True,1410,14.1,2,3.526666666666667,57,69.72679193003569,
pn3,5,0,True,1090,10.9,1,3.6900000000000004,35,67.14533222198952,
pn3,6,0,True,1070,10.700000000000001,1,3.59,41,61.25966236402746,
pn3,7,0,True,971,9.71,1,3.0950000000000006,77,65.61795231606811,
pn3,8,0,True,1250,12.5,3,2.245,79,61.77903456205968,
pn3,9,0,True,1157,11.57,4,1.61,70,64.38841985794716,
pn3,10,0,True,1115,11.15,2,2.5433333333333334,55,62.16577943006996,
pn3,11,0,True,1730,17.3,4,2.7559999999999993,37,78.53397514903918,
pn3,12,0,True,968,9.68,4,1.232,88,63.81642623106018,
pn3,13,0,True,1418,14.18,5,1.7766666666666666,86,72.68589186307508,
pn3,14,0,True,3324,33.24,9,2.9720000000000004,54,106.94023116899189,
pn3,15,0,True,1495,14.950000000000001,4,2.286,33,69.33140708203427,
pn3,16,0,True,2073,20.73,4,3.442,49,83.54962822503876,
pn3,17,0,True,1153,11.53,1,4.005,84,68.71119097503833,
pn3,18,0,True,1041,10.41,4,1.3780000000000001,10,63.73849438200705,
pn3,19,0,True,1159,11.59,2,2.69,68,60.50257016799878,
pn3,20,0,True,1538,15.38,3,2.9650000000000003,73,70.95684333099052,
pn3,21,0,True,1133,11.33,1,3.9050000000000002,20,61.80977751896717,
pn3,22,0,True,1493,14.93,3,2.8525,95,66.63090692600235,
pn3,23,0,True,1085,10.85,2,2.4433333333333334,85,56.7327411720762,
pn3,24,0,True,1385,13.85,2,3.4433333333333334,23,64.82682834693696,
pn3,25,0,True,2057,20.57,2,5.683333333333333,72,90.83748079603538,
pn3,26,0,True,1807,18.07,5,2.425,78,78.54669658606872,
pn3,27,0,True,1287,12.870000000000001,2,3.116666666666666,50,72.50792476499919,
pn3,28,0,True,1518,15.18,3,2.915,3,72.53965185896959,
pn3,29,0,True,1594,15.94,3,3.105,48,74.18146435800008,
pn3,30,0,True,1615,16.15,2,4.21,43,74.66415588802192,
pn3,31,0,True,1378,13.780000000000001,4,2.052,29,65.08810363488737,
pn3,32,0,True,1417,14.17,1,5.325,64,71.36593526706565,
pn3,33,0,True,1643,16.43,2,4.303333333333334,58,66.03122909704689,
pn3,34,0,True,1770,17.7,6,2.025714285714286,25,73.23644318000879,
pn3,35,0,True,1024,10.24,2,2.24,67,56.50212408602238,
pn3,36,0,True,1064,10.64,5,1.1866666666666668,73,67.94822867610492,
pn3,37,0,True,2128,21.28,4,3.5519999999999996,27,87.82921655708924,
pn3,38,0,True,1431,14.31,2,3.596666666666667,22,65.04596137499902,
pn3,39,0,True,1468,14.68,3,2.7899999999999996,19,67.18622988299467,
pn3,40,0,True,1518,15.18,1,5.83,66,74.84641539596487,
pn3,41,0,True,1654,16.54,3,3.2550000000000003,4,71.11299409496132,
pn3,42,0,True,1669,16.69,3,3.2924999999999995,58,70.91977630893234,
pn3,43,0,True,2038,20.38,3,4.215,34,85.457520332071,
pn3,44,0,True,1423,14.23,5,1.7850000000000001,1,66.7802881449461,
pn3,45,0,True,1330,13.3,5,1.6300000000000001,67,66.21111619391013,
pn3,46,0,True,1132,11.32,5,1.3,44,61.7916418480454,
pn3,47,0,True,1170,11.700000000000001,3,2.045,33,68.3746799059445,
pn3,48,0,True,1592,15.92,4,2.48,37,79.04957708297297,
pn3,49,0,True,3641,36.410000000000004,5,5.4816666666666665,12,124.33081878197845,
pn3,50,0,True,995,9.950000000000001,3,1.6075,31,64.5537047520047,
pn3,51,0,True,2192,21.92,6,2.6285714285714286,82,94.9495470779948,
pn3,52,0,True,2388,23.88,9,2.0360000000000005,93,98.58225483389106,
pn3,53,0,True,1254,12.540000000000001,4,1.8040000000000003,38,64.90712428896222,
pn3,54,0,True,3500,35.0,9,3.1479999999999997,2,130.11655377794523,
pn3,55,0,True,1435,14.35,2,3.61,54,63.30050852289423,
pn3,56,0,True,1378,13.780000000000001,4,2.052,83,68.28040135302581,
pn3,57,0,True,989,9.89,3,1.5925,29,61.88515167008154,
pn3,58,0,True,1704,17.04,3,3.3800000000000003,55,65.05760100996122,
pn3,59,0,True,1263,12.63,5,1.5183333333333335,35,63.76143867592327,
pn3,60,0,True,1147,11.47,3,1.9875000000000003,45,59.843357648001984,
pn3,61,0,True,1394,13.94,3,2.605,6,65.889517884003,
pn3,62,0,True,1143,11.43,4,1.582,3,62.84295280999504,
pn3,63,0,True,1114,11.14,2,2.5400000000000005,29,61.532098353956826,
pn3,64,0,True,1681,16.81,2,4.430000000000001,80,70.9440345329931,
pn3,65,0,True,1515,15.15,2,3.876666666666667,59,73.51227585994639,
pn3,66,0,True,1990,19.900000000000002,5,2.7300000000000004,24,76.35060179501306,
pn3,67,0,True,1270,12.700000000000001,7,1.1475,6,62.101894447929226,
pn3,68,0,True,1191,11.91,3,2.0975,91,68.9451287429547,
pn3,69,0,True,1659,16.59,1,6.535000000000001,21,81.41180054994766,
pn3,70,0,True,1049,10.49,7,0.8712500000000001,49,60.15413463395089,
pn3,71,0,True,1321,13.21,2,3.2300000000000004,85,66.33145850896835,
pn3,72,0,True,2036,20.36,7,2.1050000000000004,93,77.81085207499564,
pn3,73,0,True,1301,13.01,3,2.3725,69,64.54564481799025,
pn3,74,0,True,1255,12.55,3,2.2575000000000003,74,61.97611385292839,
pn3,75,0,True,1163,11.63,1,4.055000000000001,82,68.63532628200483,
pn3,76,0,True,1320,13.200000000000001,2,3.2266666666666666,44,68.90169727103785,
pn3,77,0,True,1063,10.63,3,1.7775000000000003,24,63.93694939301349,
pn3,78,0,True,1741,17.41,8,1.5433333333333337,0,80.56111604999751,
pn3,79,0,True,1259,12.59,2,3.0233333333333334,2,63.63809897808824,
pn3,80,0,True,1514,15.14,5,1.9366666666666668,2,70.42247813090216,
pn3,81,0,True,1549,15.49,2,3.99,70,66.34704112401232,
pn3,82,0,True,1660,16.6,3,3.27,61,77.38429326494224,
pn3,83,0,True,1566,15.66,2,4.046666666666667,77,70.6879827430239,
pn3,84,0,True,1251,12.51,2,2.9966666666666666,18,67.16381539602298,
pn3,85,0,True,1682,16.82,2,4.433333333333333,14,75.1279210189823,
pn3,86,0,True,1076,10.76,2,2.4133333333333336,97,61.09048428898677,
pn3,87,0,True,1045,10.450000000000001,2,2.31,5,65.8636100559961,
pn3,88,0,True,1373,13.73,4,2.0420000000000003,60,69.4360827410128,
pn3,89,0,True,1975,19.75,4,3.246000000000001,87,76.15532503195573,
pn3,90,0,True,1201,12.01,3,2.1225,65,71.51899462996516,
pn3,91,0,True,1526,15.26,2,3.9133333333333336,70,74.11061071406584,
pn3,92,0,True,1198,11.98,3,2.115,55,64.42095494805835,
pn3,93,0,True,1172,11.72,2,2.733333333333334,63,64.10387776303105,
pn3,94,0,True,980,9.8,1,3.1400000000000006,57,57.78850765293464,
pn3,95,0,True,1492,14.92,6,1.6285714285714286,91,67.04317590000574,
pn3,96,0,True,1039,10.39,1,3.4350000000000005,53,66.41378199995961,
pn3,97,0,True,1403,14.030000000000001,3,2.6275,59,69.25944627891295,
pn3,98,0,True,1022,10.22,6,0.9571428571428573,15,67.58895862894133,
pn3,99,0,True,1464,14.64,2,3.706666666666667,65,69.28277060296386,
pn5,0,0,True,1447,14.47,3,2.7375000000000003,5,74.79995146894362,
pn5,1,0,True,2521,25.21,6,3.0985714285714283,27,81.52733726403676,
pn5,2,0,True,1199,11.99,2,2.8233333333333337,48,66.27429416892119,
pn5,3,0,True,1075,10.75,3,1.8075,16,67.03771905694157,
pn5,4,0,True,1437,14.370000000000001,2,3.6166666666666667,57,67.83032467891462,
pn5,5,0,True,1092,10.92,1,3.7,35,62.00710306002293,
pn5,6,0,True,1072,10.72,1,3.6000000000000005,41,58.01534230506513,
pn5,7,0,True,971,9.71,1,3.0950000000000006,77,58.44641514995601,
pn5,8,0,True,1249,12.49,3,2.2425,79,63.106975623988546,
pn5,9,0,True,1156,11.56,4,1.608,70,66.39455095899757,
pn5,10,0,True,1116,11.16,2,2.546666666666667,55,67.30911293299869,
pn5,11,0,True,1729,17.29,4,2.754,37,80.1817239249358,
pn5,12,0,True,968,9.68,4,1.232,88,65.8538068770431,
pn5,13,0,True,1420,14.200000000000001,5,1.78,86,69.85465425893199,
pn5,14,0,True,2492,24.92,8,2.3777777777777778,59,89.73011596605647,
pn5,15,0,True,1493,14.93,4,2.282,33,68.98410231701564,
pn5,16,0,True,2023,20.23,4,3.342,49,78.4832572080195,
pn5,17,0,True,1157,11.57,1,4.025,84,65.1132160370471,
pn5,18,0,True,1045,10.450000000000001,4,1.386,10,64.48921040794812,
pn5,19,0,True,1162,11.620000000000001,2,2.6999999999999997,68,66.090790266986,
pn5,20,0,True,1535,15.35,3,2.9575,73,77.09727583499625,
pn5,21,0,True,1140,11.4,1,3.9400000000000004,20,61.4283634070307,
pn5,22,0,True,1497,14.97,3,2.8625000000000003,95,70.07297351106536,
pn5,23,0,True,1090,10.9,2,2.4600000000000004,85,61.924428145983256,
pn5,24,0,True,1385,13.85,2,3.4433333333333334,23,75.05901243095286,
pn5,25,0,True,2048,20.48,2,5.653333333333333,72,74.59273361798842,
pn5,26,0,True,1814,18.14,5,2.4366666666666665,78,80.07330411404837,
pn5,27,0,True,1294,12.94,2,3.1399999999999992,50,69.16753078799229,
pn5,28,0,True,1521,15.21,3,2.9225000000000003,3,78.28535372298211,
pn5,29,0,True,1593,15.93,3,3.1025,48,66.26309353404213,
pn5,30,0,True,1607,16.07,2,4.183333333333333,43,71.20143769204151,
pn5,31,0,True,1387,13.870000000000001,4,2.07,29,71.65820213302504,
pn5,32,0,True,1422,14.22,1,5.3500000000000005,64,73.18104490893893,
pn5,33,0,True,1642,16.42,2,4.3,58,68.05144928593654,
pn5,34,0,True,1775,17.75,6,2.0328571428571434,25,78.55446277698502,
pn5,35,0,True,1025,10.25,2,2.2433333333333336,67,62.08719554799609,
pn5,36,0,True,1066,10.66,5,1.1900000000000002,73,56.31798363290727,
pn5,37,0,True,2490,24.900000000000002,3,5.345,88,96.08295994100627,
pn5,38,0,True,1438,14.38,2,3.6200000000000006,22,72.18640773603693,
pn5,39,0,True,1472,14.72,3,2.8,19,65.67140861600637,
pn5,40,0,True,1522,15.22,1,5.8500000000000005,66,71.08524952805601,
pn5,41,0,True,1662,16.62,3,3.275,4,67.76646588300355,
pn5,42,0,True,1673,16.73,3,3.3024999999999998,58,66.61271418794058,
pn5,43,0,True,2045,20.45,3,4.2325,34,93.24624037207104,
pn5,44,0,True,1422,14.22,6,1.5285714285714287,5,69.6295722440118,
pn5,45,0,True,1331,13.31,5,1.6316666666666666,67,73.38223850599024,
pn5,46,0,True,1132,11.32,5,1.3,44,65.19602458493318,
pn5,47,0,True,1172,11.72,3,2.0500000000000003,33,63.75626599998213,
pn5,48,0,True,1739,17.39,4,2.774,37,69.71335260604974,
pn5,49,0,True,3619,36.19,5,5.445,12,128.7193994470872,
pn5,50,0,True,996,9.96,3,1.6100000000000003,31,62.827986337943,
pn5,51,1,True,2155,21.55,7,2.25375,82,79.17372056597378,
pn5,52,0,True,2383,23.830000000000002,9,2.031,93,91.48538897500839,
pn5,53,0,True,1254,12.540000000000001,4,1.8040000000000003,38,59.06059648306109,
pn5,54,0,True,3465,34.65,9,3.113,2,109.8032326650573,
pn5,55,0,True,1435,14.35,2,3.61,54,64.61997025203891,
pn5,56,0,True,1390,13.9,4,2.076,83,76.86329495394602,
pn5,57,0,True,990,9.9,3,1.595,29,62.904161858023144,
pn5,58,0,True,1712,17.12,3,3.4,55,76.21889240795281,
pn5,59,0,True,1265,12.65,5,1.5216666666666667,35,74.27146066294517,
pn5,60,0,True,1147,11.47,3,1.9875000000000003,45,70.18311073502991,
pn5,61,0,True,1384,13.84,3,2.58,6,61.98434839397669,
pn5,62,0,True,1147,11.47,4,1.5900000000000003,3,59.151160347042605,
pn5,63,0,True,1114,11.14,2,2.5400000000000005,29,60.536087278975174,
pn5,64,0,True,1694,16.94,2,4.473333333333334,80,74.71280432096682,
pn5,65,0,True,1519,15.19,2,3.89,59,63.136347502004355,
pn5,66,0,True,1968,19.68,4,3.2320000000000007,97,76.40345459699165,
pn5,67,0,True,1274,12.74,7,1.1525,6,72.27598583197687,
pn5,68,0,True,1194,11.94,3,2.105,91,62.47523955197539,
pn5,69,0,True,1668,16.68,1,6.580000000000001,21,72.6079458919121,
pn5,70,0,True,1049,10.49,7,0.8712500000000001,49,70.95820772997104,
pn5,71,0,True,1328,13.280000000000001,2,3.2533333333333334,85,60.99981819593813,
pn5,72,0,True,2039,20.39,7,2.1087499999999997,93,88.4549979600124,
pn5,73,0,True,1314,13.14,3,2.4050000000000002,69,72.64277007500641,
pn5,74,0,True,1261,12.61,3,2.2725,74,66.48892802500632,
pn5,75,0,True,1166,11.66,1,4.07,82,62.53181426296942,
pn5,76,0,True,1320,13.200000000000001,2,3.2266666666666666,44,61.582379383035004,
pn5,77,0,True,1066,10.66,3,1.7850000000000001,24,64.69322279002517,
pn5,78,0,True,1738,17.38,8,1.54,0,83.80002962402068,
pn5,79,0,True,1259,12.59,2,3.0233333333333334,2,66.01350370899308,
pn5,80,0,True,1514,15.14,5,1.9366666666666668,2,67.9249243659433,
pn5,81,0,True,1552,15.52,2,4.0,70,64.85924403206445,
pn5,82,0,True,1668,16.68,3,3.2900000000000005,61,71.60834043403156,
pn5,83,0,True,1587,15.870000000000001,3,3.0875000000000004,44,79.27106114896014,
pn5,84,0,True,1259,12.59,2,3.0233333333333334,18,61.87121781602036,
pn5,85,0,True,1685,16.85,2,4.443333333333333,14,76.72729378996883,
pn5,86,0,True,1077,10.77,2,2.4166666666666665,97,64.73872867994942,
pn5,87,0,True,1048,10.48,2,2.3200000000000003,5,61.88755610503722,
pn5,88,0,True,1378,13.780000000000001,4,2.052,60,64.38628472294658,
pn5,89,0,True,1964,19.64,4,3.2239999999999993,87,76.81118308997247,
pn5,90,0,True,1207,12.07,3,2.1375,65,70.10751940892078,
pn5,91,0,True,1531,15.31,2,3.93,70,73.3881695640739,
pn5,92,0,True,1198,11.98,3,2.115,55,60.77237110200804,
pn5,93,0,True,1172,11.72,2,2.733333333333334,63,66.63719154603314,
pn5,94,0,True,980,9.8,1,3.1400000000000006,57,63.829829115071334,
pn5,95,0,True,1494,14.94,6,1.6314285714285715,91,67.34317122795619,
pn5,96,0,True,1041,10.41,1,3.4450000000000003,53,58.99863333697431,
pn5,97,0,True,1404,14.040000000000001,3,2.6300000000000003,59,68.76065100403503,
pn5,98,0,True,1022,10.22,6,0.9571428571428573,15,65.528820439009,
pn5,99,0,True,1466,14.66,2,3.7133333333333334,65,72.19371372705791,
predictive_nearest,0,0,True,1441,14.41,3,2.7225,5,66.57424928399269,
predictive_nearest,1,0,True,1531,15.31,3,2.9475000000000002,72,64.92688619892579,
predictive_nearest,2,0,True,1179,11.790000000000001,2,2.7566666666666664,48,67.31623415299691,
predictive_nearest,3,0,True,1073,10.73,3,1.8025000000000002,16,59.691412897082046,
predictive_nearest,4,0,True,1384,13.84,2,3.44,57,66.96460008493159,
predictive_nearest,5,0,True,1088,10.88,1,3.6800000000000006,35,61.05595765390899,
predictive_nearest,6,0,True,1068,10.68,1,3.58,41,63.43965193605982,
predictive_nearest,7,0,True,971,9.71,1,3.0950000000000006,77,61.63269518199377,
predictive_nearest,8,0,True,1250,12.5,3,2.245,79,65.93098892597482,
predictive_nearest,9,0,True,1156,11.56,4,1.608,70,61.018364162999205,
predictive_nearest,10,0,True,1114,11.14,2,2.5400000000000005,55,60.15379324997775,
predictive_nearest,11,0,True,1732,17.32,4,2.7599999999999993,37,78.8778554770397,
predictive_nearest,12,0,True,967,9.67,4,1.23,88,62.176300182938576,
predictive_nearest,13,0,True,1407,14.07,6,1.5071428571428573,86,66.98154385096859,
predictive_nearest,14,0,True,3322,33.22,9,2.97,54,108.05562826397363,
predictive_nearest,15,0,True,1489,14.89,3,2.8425000000000002,33,67.15438301395625,
predictive_nearest,16,0,True,2133,21.330000000000002,5,2.9683333333333337,73,75.64713410905097,
predictive_nearest,17,0,True,1146,11.46,1,3.9700000000000006,84,61.603792916983366,
predictive_nearest,18,0,True,1035,10.35,4,1.366,10,63.57694707601331,
predictive_nearest,19,0,True,1154,11.540000000000001,2,2.6733333333333333,68,61.65349194908049,
predictive_nearest,20,0,True,1539,15.39,3,2.9675000000000002,73,65.11112815502565,
predictive_nearest,21,0,True,1122,11.22,1,3.8500000000000005,20,69.43583636404946,
predictive_nearest,22,0,True,1484,14.84,3,2.83,95,77.21301336993929,
predictive_nearest,23,0,True,1077,10.77,2,2.4166666666666665,85,64.43217350903433,
predictive_nearest,24,0,True,1385,13.85,2,3.4433333333333334,23,67.78567163692787,
predictive_nearest,25,0,True,2076,20.76,2,5.746666666666667,72,86.52121392602567,
predictive_nearest,26,0,True,1797,17.97,5,2.4083333333333337,78,73.20665722503327,
predictive_nearest,27,0,True,1274,12.74,2,3.073333333333333,50,64.97109701996669,
predictive_nearest,28,0,True,1513,15.13,3,2.9025000000000003,3,75.92860202398151,
predictive_nearest,29,0,True,1595,15.950000000000001,3,3.1075,48,64.52767645800486,
predictive_nearest,30,0,True,1641,16.41,2,4.296666666666666,43,75.24710807704832,
predictive_nearest,31,0,True,1365,13.65,4,2.0260000000000002,29,70.97354898799676,
predictive_nearest,32,0,True,1412,14.120000000000001,1,5.3,64,63.54255807294976,
predictive_nearest,33,0,True,1645,16.45,2,4.3100000000000005,58,68.68292874097824,
predictive_nearest,34,0,True,1759,17.59,6,2.0100000000000002,25,82.6688204370439,
predictive_nearest,35,0,True,1023,10.23,2,2.236666666666667,67,55.28371942101512,
predictive_nearest,36,0,True,1062,10.620000000000001,5,1.1833333333333333,73,66.46249862306286,
predictive_nearest,37,0,True,2161,21.61,4,3.6180000000000008,27,89.23305571894161,
predictive_nearest,38,0,True,1420,14.200000000000001,2,3.56,22,62.99483429803513,
predictive_nearest,39,0,True,1464,14.64,3,2.7800000000000002,19,69.5924818989588,
predictive_nearest,40,0,True,1509,15.09,1,5.785,66,70.70100043504499,
predictive_nearest,41,0,True,1639,16.39,4,2.574,82,65.79629385110456,
predictive_nearest,42,0,True,1660,16.6,3,3.27,58,66.98331555409823,
predictive_nearest,43,0,True,2028,20.28,3,4.1899999999999995,34,86.97335592994932,
predictive_nearest,44,0,True,1414,14.14,5,1.7700000000000002,1,65.92433616693597,
predictive_nearest,45,0,True,1328,13.280000000000001,5,1.6266666666666663,67,72.89477786491625,
predictive_nearest,46,0,True,1132,11.32,5,1.3,44,58.59816695994232,
predictive_nearest,47,0,True,1165,11.65,3,2.0325,33,63.38469141803216,
predictive_nearest,48,0,True,1573,15.73,3,3.0525,64,67.39910618797876,
predictive_nearest,49,0,True,3684,36.84,5,5.553333333333334,12,121.5042704459047,
predictive_nearest,50,0,True,995,9.950000000000001,3,1.6075,31,55.42388438305352,
predictive_nearest,51,0,True,2485,24.85,8,2.37,79,102.75014524301514,
predictive_nearest,52,0,True,1805,18.05,5,2.4216666666666664,3,78.71266534295864,
predictive_nearest,53,0,True,1255,12.55,4,1.8060000000000003,38,61.53173719800543,
predictive_nearest,54,0,True,3559,35.59,9,3.2069999999999994,2,105.41738505102694,
predictive_nearest,55,0,True,1433,14.33,2,3.6033333333333335,54,72.01350505405571,
predictive_nearest,56,0,True,1361,13.61,4,2.018,83,68.83950098999776,
predictive_nearest,57,0,True,988,9.88,3,1.59,29,58.98004970501643,
predictive_nearest,58,0,True,1693,16.93,3,3.3525000000000005,55,70.443567994982,
predictive_nearest,59,0,True,1260,12.6,5,1.5133333333333334,35,70.07850305293687,
predictive_nearest,60,0,True,1147,11.47,3,1.9875000000000003,45,59.00365780200809,
predictive_nearest,61,0,True,1414,14.14,4,2.124,44,61.123687454964966,
predictive_nearest,62,0,True,1135,11.35,4,1.566,3,64.32598601607606,
predictive_nearest,63,0,True,1114,11.14,2,2.5400000000000005,29,62.14339286996983,
predictive_nearest,64,0,True,1663,16.63,2,4.37,80,70.84509517194238,
predictive_nearest,65,0,True,1507,15.07,2,3.85,59,74.7671556660207,
predictive_nearest,66,0,True,2020,20.2,5,2.78,24,84.65599886397831,
predictive_nearest,67,0,True,1264,12.64,7,1.1400000000000001,6,70.15007002593484,
predictive_nearest,68,0,True,1188,11.88,3,2.0900000000000003,91,61.22629054496065,
predictive_nearest,69,0,True,1645,16.45,1,6.465000000000001,21,73.25729829794727,
predictive_nearest,70,0,True,1049,10.49,7,0.8712500000000001,49,65.30576664803084,
predictive_nearest,71,0,True,1309,13.09,2,3.19,85,66.44542827701662,
predictive_nearest,72,0,True,2028,20.28,7,2.0949999999999998,93,85.080855134991,
predictive_nearest,73,0,True,1279,12.790000000000001,3,2.3175000000000003,69,64.77226901601534,
predictive_nearest,74,0,True,1246,12.46,3,2.2350000000000003,74,59.566556980018504,
