variant,seed,popped_count,terminated,steps,simulation_time,target_switch_count,mean_target_dwell_time,last_target_index,runtime_sec,error
cluster_predictive,39,0,True,1440,14.4,3,2.72,96,64.8545561330393,
cluster_predictive,40,1,True,1537,15.370000000000001,4,2.37,86,69.84444574092049,
cluster_predictive,41,0,True,1568,15.68,5,2.026666666666667,56,68.4279236580478,
cluster_predictive,42,0,True,1514,15.14,5,1.9366666666666668,93,64.15057366306428,
cluster_predictive,43,0,True,1585,15.85,8,1.37,85,76.63804496906232,
cluster_predictive,44,0,True,1625,16.25,6,1.818571428571429,88,69.89738187694456,
cluster_predictive,45,0,True,1508,15.08,4,2.3120000000000003,72,69.17342973907944,
cluster_predictive,46,0,True,1858,18.580000000000002,7,1.8825,26,76.65255625802092,
cluster_predictive,47,0,True,1934,19.34,8,1.757777777777778,73,83.72025101294275,
cluster_predictive,48,0,True,1603,16.03,8,1.39,37,64.40706852101721,
cluster_predictive,49,0,True,2322,23.22,8,2.1888888888888887,95,80.30410639801994,
cluster_predictive,50,0,True,3137,31.37,9,2.7849999999999997,80,98.09539479098748,
cluster_predictive,51,0,True,2994,29.94,15,1.6512499999999999,55,111.244382623001,
cluster_predictive,52,0,True,1827,18.27,18,0.7763157894736842,45,88.18721125100274,
cluster_predictive,53,0,True,3167,31.67,8,3.127777777777778,2,104.12153140595183,
cluster_predictive,54,0,True,3264,32.64,8,3.2355555555555555,2,107.1921587419929,
cluster_predictive,55,0,True,1662,16.62,4,2.62,26,63.73351184907369,
cluster_predictive,56,0,True,1690,16.9,6,1.9114285714285715,67,66.37292778503615,
cluster_predictive,57,0,True,3742,37.42,8,3.7666666666666675,86,116.76298255100846,
cluster_predictive,58,0,True,1604,16.04,5,2.086666666666667,49,64.63879394601099,
cluster_predictive,59,0,True,1388,13.88,9,1.036,37,68.24060893803835,
cluster_predictive,60,0,True,1667,16.67,8,1.4611111111111112,78,79.40185635501985,
cluster_predictive,61,0,True,1545,15.450000000000001,5,1.9883333333333333,44,69.88665930507705,
cluster_predictive,62,0,True,1409,14.09,6,1.51,3,64.4470252339961,
cluster_predictive,63,0,True,1609,16.09,5,2.095,99,67.21131310495548,
cluster_predictive,64,0,True,1727,17.27,3,3.4375000000000004,3,76.87248129199725,
cluster_predictive,65,0,True,1973,19.73,3,4.0525,77,72.58176072104834,
cluster_predictive,66,0,True,1887,18.87,6,2.1928571428571426,28,75.41022444202099,
cluster_predictive,67,0,True,1333,13.33,5,1.635,6,62.186319890082814,
cluster_predictive,68,0,True,1695,16.95,3,3.3575000000000004,65,73.03811679896899,
cluster_predictive,69,0,True,1559,15.59,5,2.0116666666666667,3,71.19957934098784,
cluster_predictive,70,0,True,1314,13.14,9,0.9620000000000001,87,58.69905030191876,
cluster_predictive,71,0,True,1814,18.14,3,3.655,12,67.631503039971,
cluster_predictive,72,0,True,1853,18.53,9,1.501,47,74.7689217129955,
cluster_predictive,73,0,True,1288,12.88,3,2.3400000000000003,69,70.59283911704551,
cluster_predictive,74,0,True,1653,16.53,2,4.336666666666667,75,67.06109997490421,
cluster_predictive,75,0,True,2320,23.2,7,2.4600000000000004,57,88.8436676110141,
cluster_predictive,76,0,True,3445,34.45,13,2.209285714285714,53,129.52942571998574,
cluster_predictive,77,0,True,1484,14.84,8,1.2577777777777779,35,64.02777091797907,
cluster_predictive,78,0,True,1774,17.740000000000002,9,1.4220000000000002,87,73.97844089800492,
cluster_predictive,79,0,True,1600,16.0,6,1.782857142857143,5,62.47071612800937,
cluster_predictive,80,0,True,1453,14.530000000000001,3,2.7525,52,71.59199475799687,
cluster_predictive,81,0,True,1532,15.32,3,2.95,70,64.18221828597598,
cluster_predictive,82,0,True,1904,19.04,7,1.9400000000000002,91,71.22135013400111,
cluster_predictive,83,0,True,1627,16.27,6,1.8214285714285716,68,68.05286321102176,
cluster_predictive,84,0,True,3408,34.08,7,3.82,52,97.49688697594684,
cluster_predictive,85,0,True,1798,17.98,7,1.8074999999999999,93,65.2040199059993,
cluster_predictive,86,0,True,2855,28.55,9,2.5029999999999997,31,92.93374231411144,
cluster_predictive,87,0,True,1320,13.200000000000001,9,0.968,7,56.25564713799395,
cluster_predictive,88,0,True,1532,15.32,7,1.475,18,72.24021249089856,
cluster_predictive,89,0,True,2282,22.82,9,1.9300000000000002,98,91.90620572597254,
cluster_predictive,90,0,True,1416,14.16,2,3.546666666666667,65,64.73042682104278,
cluster_predictive,91,0,True,1613,16.13,9,1.261,0,70.19333845202345,
cluster_predictive,92,0,True,1767,17.67,4,2.83,62,79.69412324402947,
cluster_predictive,93,0,True,1567,15.67,8,1.35,69,69.29333204799332,
cluster_predictive,94,0,True,1694,16.94,5,2.236666666666667,93,74.52114788198378,
cluster_predictive,95,0,True,1670,16.7,6,1.882857142857143,5,71.00367331295274,
cluster_predictive,96,0,True,1309,13.09,4,1.9140000000000001,84,65.39336449594703,
cluster_predictive,97,0,True,1454,14.540000000000001,5,1.836666666666667,59,74.87323878798634,
cluster_predictive,98,0,True,1911,19.11,9,1.5590000000000002,68,83.48587499698624,
cluster_predictive,99,0,True,3993,39.93,7,4.55125,46,133.17606902809348,
cluster_predictive_conservative_boost,0,0,True,2168,21.68,7,2.2700000000000005,1,86.46608439902775,
cluster_predictive_conservative_boost,1,0,True,534,5.34,1,0.9099999999999999,1,50.64541738596745,
cluster_predictive_conservative_boost,2,0,True,540,5.4,2,0.6266666666666665,5,59.03468992805574,
cluster_predictive_conservative_boost,3,0,True,790,7.9,1,2.1900000000000004,52,54.6152721849503,
cluster_predictive_conservative_boost,4,0,True,3034,30.34,4,5.364,11,102.93023710302077,
cluster_predictive_conservative_boost,5,0,True,3106,31.060000000000002,8,3.06,76,97.11510028399061,
cluster_predictive_conservative_boost,6,0,True,1707,17.07,7,1.6937499999999999,65,69.68951798207127,
cluster_predictive_conservative_boost,7,0,True,536,5.36,1,0.9200000000000002,13,52.12608904798981,
cluster_predictive_conservative_boost,8,0,True,1273,12.73,5,1.5350000000000001,88,68.33571107999887,
cluster_predictive_conservative_boost,9,0,True,1370,13.700000000000001,5,1.6966666666666665,60,70.18432736792602,
cluster_predictive_conservative_boost,10,0,True,576,5.76,2,0.7466666666666666,4,52.776116394088604,
cluster_predictive_conservative_boost,11,0,True,1454,14.540000000000001,3,2.7550000000000003,62,77.03115081402939,
cluster_predictive_conservative_boost,12,0,True,576,5.76,1,1.1199999999999999,46,49.05995086708572,
cluster_predictive_conservative_boost,13,0,True,577,5.7700000000000005,0,2.2499999999999996,67,53.41136067605112,
cluster_predictive_conservative_boost,14,0,True,1047,10.47,3,1.7375000000000003,60,67.16926548804622,
cluster_predictive_conservative_boost,15,0,True,533,5.33,1,0.905,99,56.47893230000045,
cluster_predictive_conservative_boost,16,0,True,534,5.34,1,0.9099999999999999,14,54.03061398991849,
cluster_predictive_conservative_boost,17,0,True,572,5.72,2,0.7333333333333333,84,55.88573362596799,
cluster_predictive_conservative_boost,18,0,True,1002,10.02,6,0.9285714285714285,10,60.75088574597612,
cluster_predictive_conservative_boost,19,0,True,2660,26.6,7,2.885,73,102.41433223104104,
cluster_predictive_conservative_boost,20,0,True,1247,12.47,3,2.2375000000000003,7,66.71927305904683,
cluster_predictive_conservative_boost,21,0,True,605,6.05,2,0.8433333333333333,20,54.85236355802044,
cluster_predictive_conservative_boost,22,0,True,1482,14.82,5,1.8833333333333335,30,69.14129291800782,
cluster_predictive_conservative_boost,23,0,True,536,5.36,1,0.9200000000000002,69,51.782347082044,
cluster_predictive_conservative_boost,24,0,True,1032,10.32,5,1.1333333333333333,20,61.86569204099942,
cluster_predictive_conservative_boost,25,0,True,677,6.7700000000000005,0,3.2499999999999996,46,58.92459425597917,
cluster_predictive_conservative_boost,26,0,True,543,5.43,0,1.9099999999999997,51,53.31551532098092,
cluster_predictive_conservative_boost,27,0,True,548,5.48,0,1.9599999999999995,25,49.26810493005905,
cluster_predictive_conservative_boost,28,0,True,2249,22.490000000000002,4,3.7939999999999996,7,97.34171722002793,
cluster_predictive_conservative_boost,29,0,True,2158,21.580000000000002,13,1.2899999999999998,19,75.80110518494621,
cluster_predictive_conservative_boost,30,0,True,1324,13.24,3,2.4299999999999997,74,68.74935158994049,
cluster_predictive_conservative_boost,31,0,True,1380,13.8,5,1.7133333333333336,2,68.68174487701617,
cluster_predictive_conservative_boost,32,0,True,3019,30.19,6,3.8099999999999996,99,97.56970414891839,
cluster_predictive_conservative_boost,33,0,True,2604,26.04,10,2.0472727272727274,19,88.521812007064,
cluster_predictive_conservative_boost,34,0,True,1882,18.82,7,1.9124999999999999,69,83.83446740289219,
cluster_predictive_conservative_boost,35,0,True,679,6.79,2,1.09,45,54.161104175960645,
cluster_predictive_conservative_boost,36,0,True,534,5.34,0,1.8199999999999998,60,52.04672333993949,
cluster_predictive_conservative_boost,37,0,True,533,5.33,1,0.905,8,56.95023531699553,
cluster_predictive_conservative_boost,38,0,True,2164,21.64,6,2.588571428571428,98,83.34165443200618,
cluster_predictive_conservative_boost,39,0,True,644,6.44,1,1.4599999999999997,13,51.8780383290723,
cluster_predictive_conservative_boost,40,0,True,3183,31.830000000000002,7,3.53875,99,106.87194402806927,
cluster_predictive_conservative_boost,41,0,True,536,5.36,2,0.6133333333333334,29,58.881312971934676,
cluster_predictive_conservative_boost,42,0,True,1610,16.1,5,2.0966666666666667,11,64.8818706459133,
cluster_predictive_conservative_boost,43,0,True,537,5.37,2,0.6166666666666667,27,49.44046463898849,
cluster_predictive_conservative_boost,44,0,True,533,5.33,0,1.81,74,54.2098330630688,
cluster_predictive_conservative_boost,45,0,True,1022,10.22,2,2.233333333333334,31,65.34429075499065,
cluster_predictive_conservative_boost,46,0,True,1106,11.06,2,2.5133333333333336,40,64.9345719210105,
cluster_predictive_conservative_boost,47,0,True,548,5.48,1,0.9799999999999998,97,61.643055638996884,
cluster_predictive_conservative_boost,48,0,True,2145,21.45,7,2.24125,11,76.65496158401947,
cluster_predictive_conservative_boost,49,0,True,3031,30.310000000000002,13,1.9135714285714285,1,99.83878858399112,
cluster_predictive_conservative_boost,50,0,True,1156,11.56,2,2.68,22,65.5640520619927,
cluster_predictive_conservative_boost,51,0,True,545,5.45,2,0.6433333333333334,2,53.95867815497331,
cluster_predictive_conservative_boost,52,0,True,536,5.36,1,0.9200000000000002,8,50.42852517904248,
cluster_predictive_conservative_boost,53,0,True,543,5.43,2,0.6366666666666666,50,52.109762063017115,
cluster_predictive_conservative_boost,54,0,True,547,5.47,0,1.9499999999999997,80,52.001609912957065,
cluster_predictive_conservative_boost,55,0,True,2190,21.900000000000002,6,2.6257142857142854,46,83.54349678393919,
cluster_predictive_conservative_boost,56,0,True,574,5.74,3,0.555,32,52.767072640010156,
cluster_predictive_conservative_boost,57,0,True,549,5.49,2,0.6566666666666667,2,57.381412387941964,
cluster_predictive_conservative_boost,58,0,True,1013,10.13,3,1.6525000000000003,63,65.63664605491795,
cluster_predictive_conservative_boost,59,0,True,1447,14.47,5,1.8250000000000002,64,62.85470516397618,
cluster_predictive_conservative_boost,60,0,True,2158,21.580000000000002,11,1.5050000000000001,40,83.26353873801418,
cluster_predictive_conservative_boost,61,0,True,538,5.38,1,0.9299999999999999,53,56.61440484004561,
cluster_predictive_conservative_boost,62,0,True,538,5.38,2,0.62,3,52.01308145991061,
cluster_predictive_conservative_boost,63,0,True,1699,16.990000000000002,5,2.245,91,72.17033247300424,
cluster_predictive_conservative_boost,64,0,True,1272,12.72,2,3.066666666666667,79,70.13226056599524,
cluster_predictive_conservative_boost,65,0,True,544,5.44,1,0.9599999999999997,21,51.73758853902109,
cluster_predictive_conservative_boost,66,0,True,3019,30.19,15,1.666875,1,108.2799557200633,
cluster_predictive_conservative_boost,67,0,True,544,5.44,1,0.9599999999999997,6,58.21547120495234,
cluster_predictive_conservative_boost,68,0,True,547,5.47,1,0.9749999999999999,53,56.27632143499795,
cluster_predictive_conservative_boost,69,0,True,2904,29.04,6,3.6457142857142864,79,96.90781761007383,
cluster_predictive_conservative_boost,70,0,True,543,5.43,2,0.6366666666666666,16,51.23469072394073,
cluster_predictive_conservative_boost,71,0,True,543,5.43,2,0.6366666666666666,46,53.53557088493835,
cluster_predictive_conservative_boost,72,0,True,548,5.48,2,0.6533333333333332,7,60.34697161603253,
cluster_predictive_conservative_boost,73,0,True,547,5.47,2,0.6499999999999999,30,53.161462723976,
cluster_predictive_conservative_boost,74,0,True,1049,10.49,3,1.7425000000000002,75,64.79737134405877,
cluster_predictive_conservative_boost,75,0,True,566,5.66,1,1.07,99,54.16800499998499,
cluster_predictive_conservative_boost,76,0,True,2510,25.1,13,1.5414285714285714,0,84.2692912890343,
cluster_predictive_conservative_boost,77,0,True,535,5.3500000000000005,1,0.9149999999999998,5,54.92025870096404,
cluster_predictive_conservative_boost,78,0,True,1514,15.14,4,2.3240000000000003,19,69.60424695594702,
cluster_predictive_conservative_boost,79,0,True,2048,20.48,7,2.12,35,78.05955786409322,
cluster_predictive_conservative_boost,80,0,True,534,5.34,2,0.6066666666666666,88,55.52874668396544,
cluster_predictive_conservative_boost,81,0,True,1750,17.5,10,1.270909090909091,66,75.5511364180129,
cluster_predictive_conservative_boost,82,0,True,2037,20.37,12,1.2961538461538462,1,80.8031400339678,
cluster_predictive_conservative_boost,83,0,True,1184,11.84,5,1.3866666666666667,32,60.33620497898664,
cluster_predictive_conservative_boost,84,0,True,580,5.8,1,1.14,58,60.579307417036034,
cluster_predictive_conservative_boost,85,0,True,1325,13.25,3,2.4325,1,64.11072474904358,
cluster_predictive_conservative_boost,86,0,True,533,5.33,1,0.905,50,57.25764207402244,
cluster_predictive_conservative_boost,87,0,True,545,5.45,1,0.9650000000000001,19,52.77257665793877,
cluster_predictive_conservative_boost,88,0,True,1243,12.43,7,1.11375,60,60.653212293982506,
cluster_predictive_conservative_boost,89,0,True,534,5.34,1,0.9099999999999999,88,59.22474070999306,
cluster_predictive_conservative_boost,90,0,True,3186,31.86,10,2.576363636363636,4,96.2779566149693,
cluster_predictive_conservative_boost,91,0,True,1425,14.25,2,3.5766666666666667,90,65.1685944260098,
cluster_predictive_conservative_boost,92,0,True,2976,29.76,13,1.8742857142857143,70,91.10542964201886,
cluster_predictive_conservative_boost,93,0,True,1926,19.26,10,1.430909090909091,96,79.73742200399283,
cluster_predictive_conservative_boost,94,0,True,539,5.39,1,0.9349999999999998,95,53.302038943977095,
cluster_predictive_conservative_boost,95,0,True,570,5.7,2,0.7266666666666667,90,51.62741720303893,
cluster_predictive_conservative_boost,96,0,True,1325,13.25,3,2.4325,10,62.92440741311293,
cluster_predictive_conservative_boost,97,0,True,1004,10.040000000000001,5,1.0866666666666667,18,55.899325254024006,
cluster_predictive_conservative_boost,98,0,True,1263,12.63,4,1.8220000000000003,65,55.85909740498755,
cluster_predictive_conservative_boost,99,0,True,1962,19.62,3,4.025,28,65.85120466991793,
cluster_predictive_high_gain,0,0,True,1610,16.1,4,2.516,3,78.29933445295319,
cluster_predictive_high_gain,1,0,True,3790,37.9,16,2.0223529411764702,27,114.47567238193005,
cluster_predictive_high_gain,2,0,True,3054,30.54,15,1.68875,22,93.4856243939139,
cluster_predictive_high_gain,3,0,True,1393,13.93,4,2.082,52,60.23788348806556,
cluster_predictive_high_gain,4,0,True,1707,17.07,4,2.71,44,67.72021211800165,
cluster_predictive_high_gain,5,0,True,1587,15.870000000000001,3,3.0875000000000004,12,59.95934157399461,
cluster_predictive_high_gain,6,0,True,3105,31.05,8,3.0588888888888888,92,110.93209436396137,
cluster_predictive_high_gain,7,0,True,3053,30.53,9,2.7009999999999996,4,97.80425553803798,
cluster_predictive_high_gain,8,0,True,1414,14.14,3,2.6550000000000002,79,63.145548227010295,
cluster_predictive_high_gain,9,0,True,1365,13.65,5,1.6883333333333335,87,68.75742827600334,
cluster_predictive_high_gain,10,0,True,3539,35.39,15,1.991875,50,109.04676967195701,
cluster_predictive_high_gain,11,0,True,1666,16.66,6,1.877142857142857,34,83.59014681202825,
cluster_predictive_high_gain,12,0,True,2846,28.46,14,1.6626666666666667,72,86.33847102394793,
cluster_predictive_high_gain,13,0,True,1469,14.69,8,1.241111111111111,35,65.11669777194038,
cluster_predictive_high_gain,14,0,True,1637,16.37,4,2.57,60,76.94823152106255,
cluster_predictive_high_gain,15,0,True,1652,16.52,6,1.8571428571428574,55,69.3825512949843,
cluster_predictive_high_gain,16,0,True,2026,20.26,6,2.391428571428571,35,76.59659187390935,
cluster_predictive_high_gain,17,0,True,1488,14.88,4,2.2720000000000002,84,74.39856252097525,
cluster_predictive_high_gain,18,0,True,1155,11.55,5,1.3383333333333336,10,60.66851847991347,
cluster_predictive_high_gain,19,0,True,1743,17.43,10,1.2645454545454546,20,80.90979664295446,
cluster_predictive_high_gain,20,0,True,1507,15.07,4,2.31,83,59.68063064094167,
cluster_predictive_high_gain,21,0,True,1359,13.59,1,5.035,20,66.17306113697123,
cluster_predictive_high_gain,22,0,True,1657,16.57,2,4.35,95,72.41048822598532,
cluster_predictive_high_gain,23,0,True,2806,28.060000000000002,15,1.53375,22,93.74016430496704,
cluster_predictive_high_gain,24,0,True,1647,16.47,11,1.0791666666666668,92,71.84387252503075,
cluster_predictive_high_gain,25,0,True,3263,32.63,9,2.911,0,118.49423013092019,
cluster_predictive_high_gain,26,0,True,1539,15.39,1,5.9350000000000005,21,72.7973853739677,
cluster_predictive_high_gain,27,0,True,1731,17.31,4,2.758,22,71.9766252990812,
cluster_predictive_high_gain,28,0,True,1486,14.86,5,1.89,71,63.02069917798508,
cluster_predictive_high_gain,29,0,True,1491,14.91,4,2.278,94,68.85794377909042,
cluster_predictive_high_gain,30,0,True,4378,43.78,5,6.710000000000001,60,143.98358280700631,
cluster_predictive_high_gain,31,0,True,1507,15.07,9,1.155,5,68.42501389898825,
cluster_predictive_high_gain,32,0,True,1767,17.67,6,2.0214285714285714,41,75.14036558300722,
cluster_predictive_high_gain,33,0,True,1807,18.07,1,7.2749999999999995,4,73.95370399195235,
cluster_predictive_high_gain,34,0,True,2155,21.55,6,2.575714285714286,56,73.15659569599666,
cluster_predictive_high_gain,35,0,True,3531,35.31,11,2.6491666666666673,92,121.61511320900172,
cluster_predictive_high_gain,36,0,True,3459,34.59,14,2.071333333333333,49,93.84107301710173,
cluster_predictive_high_gain,37,0,True,1749,17.490000000000002,6,1.9957142857142858,3,70.48406248900574,
cluster_predictive_high_gain,38,0,True,1782,17.82,6,2.0428571428571427,1,70.58889359200839,
cluster_predictive_high_gain,39,0,True,1465,14.65,4,2.226,39,69.02885288302787,
cluster_predictive_high_gain,40,0,True,1602,16.02,2,4.166666666666667,66,66.92834670690354,
cluster_predictive_high_gain,41,0,True,1568,15.68,6,1.737142857142857,25,62.15723314799834,
cluster_predictive_high_gain,42,0,True,1514,15.14,4,2.3240000000000003,58,80.77698297402821,
cluster_predictive_high_gain,43,0,True,1580,15.8,8,1.3644444444444446,85,73.18276387010701,
cluster_predictive_high_gain,44,0,True,1630,16.3,6,1.8257142857142856,88,71.66401019995101,
cluster_predictive_high_gain,45,0,True,1560,15.6,4,2.416,72,72.2462889769813,
cluster_predictive_high_gain,46,0,True,1858,18.580000000000002,7,1.8825,26,72.1189774919767,
cluster_predictive_high_gain,47,0,True,1853,18.53,9,1.501,73,83.66437666909769,
cluster_predictive_high_gain,48,0,True,1615,16.15,8,1.4033333333333333,37,70.02314802503679,
cluster_predictive_high_gain,49,0,True,2109,21.09,5,2.928333333333334,6,92.73650004900992,
cluster_predictive_high_gain,50,0,True,3013,30.13,11,2.2175,80,94.80772502301261,
cluster_predictive_high_gain,51,0,True,2376,23.76,11,1.6866666666666668,41,92.6390700249467,
cluster_predictive_high_gain,52,0,True,2415,24.150000000000002,12,1.5869230769230769,85,80.70270734303631,
cluster_predictive_high_gain,53,0,True,3228,32.28,8,3.195555555555556,2,96.72272149589844,
cluster_predictive_high_gain,54,0,True,3175,31.75,8,3.1366666666666667,2,98.17084015603177,
cluster_predictive_high_gain,55,0,True,1746,17.46,4,2.788,26,69.37682753405534,
cluster_predictive_high_gain,56,0,True,3894,38.94,11,2.9516666666666667,3,115.04691505699884,
cluster_predictive_high_gain,57,0,True,3646,36.46,7,4.117500000000001,56,112.26981612900272,
cluster_predictive_high_gain,58,0,True,1577,15.77,4,2.45,70,64.45664462388959,
cluster_predictive_high_gain,59,0,True,1412,14.120000000000001,9,1.06,37,62.46815672097728,
cluster_predictive_high_gain,60,0,True,1671,16.71,8,1.4655555555555555,78,74.82689790497534,
cluster_predictive_high_gain,61,0,True,1567,15.67,5,2.025,44,76.98928102198988,
cluster_predictive_high_gain,62,0,True,1487,14.870000000000001,5,1.8916666666666666,51,68.87086248607375,
cluster_predictive_high_gain,63,0,True,1614,16.14,5,2.103333333333333,99,80.8688433530042,
cluster_predictive_high_gain,64,0,True,1742,17.42,3,3.475,3,75.15453033102676,
cluster_predictive_high_gain,65,0,True,1945,19.45,3,3.9825000000000004,14,72.42482283897698,
cluster_predictive_high_gain,66,0,True,1912,19.12,6,2.2285714285714286,28,76.0907064609928,
cluster_predictive_high_gain,67,0,True,1345,13.450000000000001,5,1.655,6,64.96751473890617,
cluster_predictive_high_gain,68,0,True,1682,16.82,3,3.3249999999999997,65,61.08675614395179,
cluster_predictive_high_gain,69,0,True,1666,16.66,5,2.19,3,67.02607140003238,
cluster_predictive_high_gain,70,0,True,1319,13.19,9,0.967,87,70.24899847793858,
cluster_predictive_high_gain,71,0,True,1940,19.400000000000002,3,3.97,12,72.9474081019871,
cluster_predictive_high_gain,72,0,True,1857,18.57,10,1.3681818181818182,93,73.25608606706373,
cluster_predictive_high_gain,73,0,True,1307,13.07,3,2.3875,69,72.85151312605012,
cluster_predictive_high_gain,74,0,True,1640,16.4,2,4.293333333333334,75,75.68468709592707,
cluster_predictive_high_gain,75,0,True,2216,22.16,8,2.071111111111111,57,76.53592786600348,
cluster_predictive_high_gain,76,0,True,4256,42.56,12,3.0030769230769234,70,134.44441858492792,
cluster_predictive_high_gain,77,0,True,1584,15.84,8,1.3688888888888888,35,65.86167944094632,
cluster_predictive_high_gain,78,0,True,1712,17.12,9,1.3599999999999999,87,80.84436197706964,
cluster_predictive_high_gain,79,0,True,1679,16.79,7,1.6587500000000002,5,67.40460337593686,
cluster_predictive_high_gain,80,0,True,1449,14.49,3,2.7425,52,64.36821716395207,
cluster_predictive_high_gain,81,0,True,1528,15.280000000000001,3,2.94,70,72.91143917501904,
cluster_predictive_high_gain,82,0,True,1879,18.79,7,1.9087500000000002,91,80.10294828505721,
cluster_predictive_high_gain,83,0,True,1637,16.37,6,1.8357142857142856,68,70.38362724392209,
cluster_predictive_high_gain,84,0,True,3587,35.87,11,2.695833333333333,74,121.60838256205898,
cluster_predictive_high_gain,85,0,True,1784,17.84,7,1.79,93,86.95389884000178,
cluster_predictive_high_gain,86,0,True,2388,23.88,10,1.8509090909090908,70,82.06030034902506,
cluster_predictive_high_gain,87,0,True,1337,13.370000000000001,10,0.8954545454545454,7,68.63880690699443,
cluster_predictive_high_gain,88,0,True,1491,14.91,6,1.6271428571428572,60,61.43808347394224,
cluster_predictive_high_gain,89,0,True,2225,22.25,8,2.0811111111111114,98,87.84386728494428,
cluster_predictive_high_gain,90,0,True,1409,14.09,2,3.5233333333333334,65,62.98293365596328,
cluster_predictive_high_gain,91,0,True,1650,16.5,9,1.2980000000000003,0,67.6195052129915,
cluster_predictive_high_gain,92,0,True,1841,18.41,5,2.481666666666667,62,85.06675538199488,
cluster_predictive_high_gain,93,0,True,1562,15.620000000000001,7,1.5125000000000002,69,62.632243026047945,
cluster_predictive_high_gain,94,0,True,1808,18.080000000000002,5,2.4266666666666667,93,80.39732617000118,
cluster_predictive_high_gain,95,0,True,1657,16.57,6,1.864285714285714,5,72.42453068692703,
cluster_predictive_high_gain,96,0,True,1351,13.51,4,1.998,84,69.64885989401955,
cluster_predictive_high_gain,97,0,True,1462,14.620000000000001,5,1.8499999999999999,59,62.438935356913134,
cluster_predictive_high_gain,98,0,True,1930,19.3,9,1.5779999999999998,68,79.20542861893773,
cluster_predictive_high_gain,99,0,True,4043,40.43,7,4.6137500000000005,79,128.43270831403788,
cluster_predictive_low_gain,0,0,True,1490,14.9,5,1.8966666666666667,61,79.23919460794423,
cluster_predictive_low_gain,1,0,True,3113,31.13,14,1.8406666666666667,6,94.04338240204379,
cluster_predictive_low_gain,2,0,True,3139,31.39,12,2.143846153846154,32,113.86434293701313,
